map00240	Nucleotide metabolism	Pyrimidine metabolism	5	K01591,K09020,K16066,K17828
map00250	Amino acid metabolism	"Alanine, aspartate and glutamate metabolism"	67	K00764,K00820,K00823,K01915,K01939,K01953
map00260	Amino acid metabolism	"Glycine, serine and threonine metabolism"	64	K00303,K00542,K00600,K00613,K00643,K01834,K02437,K06720,K16066
map00270	Amino acid metabolism	Cysteine and methionine metabolism	106	K00558,K00789,K01243,K01611,K01738,K05396,K08965,K17398
map00280	Amino acid metabolism	"Valine, leucine and isoleucine degradation"	3	K00020,K00263,K01640
map00290	Amino acid metabolism	"Valine, leucine and isoleucine biosynthesis"	4	K00263,K01652
map00310	Amino acid metabolism	Lysine degradation	1	K01506
map00220	Amino acid metabolism	Arginine biosynthesis	4	K00619,K01915
map00330	Amino acid metabolism	Arginine and proline metabolism	92	K00472,K00542,K00613,K01581,K01611
map00340	Amino acid metabolism	Histidine metabolism	1	K00817
map00350	Amino acid metabolism	Tyrosine metabolism	1	K00817
map00360	Amino acid metabolism	Phenylalanine metabolism	6	K00285,K00817,K01451,K02612
map00400	Amino acid metabolism	"Phenylalanine, tyrosine and tryptophan biosynthesis"	1	K00817
map00410	Metabolism of other amino acids	beta-Alanine metabolism	1	K00823
map00460	Metabolism of other amino acids	Cyanoamino acid metabolism	5	K00600
map00480	Metabolism of other amino acids	Glutathione metabolism	6	K00033,K00432,K01581
map00510	Glycan biosynthesis and metabolism	N-Glycan biosynthesis	20	K00721,K00737
map00513	Glycan biosynthesis and metabolism	Various types of N-glycan biosynthesis	11	K09673
map00515	Glycan biosynthesis and metabolism	Mannose type O-glycan biosynthesis	1	K19873
map00563	Glycan biosynthesis and metabolism	Glycosylphosphatidylinositol (GPI)-anchor biosynthesis	1	K01127
map00601	Glycan biosynthesis and metabolism	Glycosphingolipid biosynthesis - lacto and neolacto series	3	K00709
map00540	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis	159	K00979,K01627,K02536,K02841,K02843,K02844,K02847,K02849,K03269,K03271,K03272,K03273,K03274,K03275,K06041,K21344,K23159
map00550	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis	5	K07260
map00572	Glycan biosynthesis and metabolism	Arabinogalactan biosynthesis - Mycobacterium	4	K16870
map00730	Metabolism of cofactors and vitamins	Thiamine metabolism	1	K04487
map00740	Metabolism of cofactors and vitamins	Riboflavin metabolism	12	K09474,K14652
map00760	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism	50	K00952,K00969,K01916,K03462,K03517,K13522
map00770	Metabolism of cofactors and vitamins	Pantothenate and CoA biosynthesis	3	K01652
map00780	Metabolism of cofactors and vitamins	Biotin metabolism	8	K00059,K02169
map00790	Metabolism of cofactors and vitamins	Folate biosynthesis	290	K00287,K01495,K01724,K01737,K03639,K06879,K06920,K08310,K09457,K10026,K14652,K19645
map00670	Metabolism of cofactors and vitamins	One carbon pool by folate	57	K00287,K00600,K11175,K19645
map00860	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism	231	K00231,K00643,K00798,K02191,K02226,K04034,K09882,K09883,K21480,K22226,K22227,K22316
map00130	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis	16	K00568,K03183
map00281	Metabolism of terpenoids and polyketides	Geraniol degradation	1	K01640
map00523	Metabolism of terpenoids and polyketides	Polyketide sugar unit biosynthesis	102	K00067,K00973,K01710,K01790,K12710,K19853,K19856,K21328,K23144
map01055	Metabolism of terpenoids and polyketides	Biosynthesis of vancomycin group antibiotics	54	K01710,K16437
map00960	Biosynthesis of other secondary metabolites	"Tropane, piperidine and pyridine alkaloid biosynthesis"	2	K00817,K19064
map00521	Biosynthesis of other secondary metabolites	Streptomycin biosynthesis	98	K00067,K00973,K01710,K01790,K01858,K23144
map00525	Biosynthesis of other secondary metabolites	Acarbose and validamycin biosynthesis	71	K00973,K01710,K23144
map00401	Biosynthesis of other secondary metabolites	Novobiocin biosynthesis	1	K00817
map00404	Biosynthesis of other secondary metabolites	Staurosporine biosynthesis	23	K14266
map00333	Biosynthesis of other secondary metabolites	Prodigiosin biosynthesis	6	K00059
map00998	Biosynthesis of other secondary metabolites	Biosynthesis of secondary metabolites - other antibiotics	3	K02078
map00364	Xenobiotics biodegradation and metabolism	Fluorobenzoate degradation	1	K01061
map00361	Xenobiotics biodegradation and metabolism	Chlorocyclohexane and chlorobenzene degradation	1	K01061
map00623	Xenobiotics biodegradation and metabolism	Toluene degradation	1	K01061
map00365	Xenobiotics biodegradation and metabolism	Furfural degradation	1	K16873
map00984	Xenobiotics biodegradation and metabolism	Steroid degradation	1	K16047
map00983	Xenobiotics biodegradation and metabolism	Drug metabolism - other enzymes	1	K01951
map04122	"Folding, sorting and degradation"	Sulfur relay system	30	K03639,K04487,K21029,K21140
KEGG Entry	Metabolism	Pathway	Total AMGs	Present AMG KOs
map00010	Carbohydrate metabolism	Glycolysis / Gluconeogenesis	11	K00121,K00134,K01610,K01623,K01834,K06859,K15634
map00020	Carbohydrate metabolism	Citrate cycle (TCA cycle)	3	K01610
map00030	Carbohydrate metabolism	Pentose phosphate pathway	10	K00033,K00852,K01623,K01808,K06859,K07404
map00040	Carbohydrate metabolism	Pentose and glucuronate interconversions	55	K00008,K00012,K22187
map00051	Carbohydrate metabolism	Fructose and mannose metabolism	107	K00008,K00966,K01623,K01628,K01711,K01808,K02377,K16011,K16881,K19355
map00052	Carbohydrate metabolism	Galactose metabolism	80	K01784,K01854,K17716
map00053	Carbohydrate metabolism	Ascorbate and aldarate metabolism	53	K00012,K00469
map00500	Carbohydrate metabolism	Starch and sucrose metabolism	13	K00978,K06859,K13057,K16150,K19668,K20811
map00520	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism	318	K00012,K00621,K00820,K00966,K00978,K00983,K00992,K01654,K01711,K01784,K01791,K01854,K02377,K02473,K04042,K06118,K06859,K08678,K08679,K10012,K12448,K12450,K12452,K13010,K13017,K13020,K16011,K16881,K17716
map00620	Carbohydrate metabolism	Pyruvate metabolism	3	K01610
map00630	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	9	K00126,K00600,K01091,K01601,K01637
map00640	Carbohydrate metabolism	Propanoate metabolism	4	K01734
map00650	Carbohydrate metabolism	Butanoate metabolism	2	K01652
map00660	Carbohydrate metabolism	C5-Branched dibasic acid metabolism	2	K01652
map00562	Carbohydrate metabolism	Inositol phosphate metabolism	2	K00469,K01858
map00190	Energy metabolism	Oxidative phosphorylation	1	K00406
map00195	Energy metabolism	Photosynthesis	5	K02703,K02706
map00196	Energy metabolism	Photosynthesis - antenna proteins	1	K02284
map00710	Energy metabolism	Carbon fixation in photosynthetic organisms	9	K00134,K01601,K01610,K01623,K01808
map00720	Energy metabolism	Carbon fixation pathways in prokaryotes	1	K01491
map00680	Energy metabolism	Methane metabolism	12	K00121,K00126,K00600,K01623,K01834,K05884,K15634
map00920	Energy metabolism	Sulfur metabolism	21	K00390,K00640,K00860,K01738,K16968,K17230
map00061	Lipid metabolism	Fatty acid biosynthesis	6	K00059,K01897,K02371
map00071	Lipid metabolism	Fatty acid degradation	2	K00121,K01897
map00561	Lipid metabolism	Glycerolipid metabolism	6	K01046,K06118,K19002
map00564	Lipid metabolism	Glycerophospholipid metabolism	7	K00968,K01613
map01040	Lipid metabolism	Biosynthesis of unsaturated fatty acids	6	K00507
map00230	Nucleotide metabolism	Purine metabolism	47	K00764,K00860,K01923,K01933,K01939,K08289,K11175
map00240	Nucleotide metabolism	Pyrimidine metabolism	3	K01591,K16066,K17828
map00250	Amino acid metabolism	"Alanine, aspartate and glutamate metabolism"	38	K00764,K00820,K01939,K01953
map00260	Amino acid metabolism	"Glycine, serine and threonine metabolism"	43	K00542,K00600,K00613,K00643,K01834,K15634,K16066
map00270	Amino acid metabolism	Cysteine and methionine metabolism	62	K00558,K00640,K00789,K01243,K01738,K05396,K08965,K17398,K17462
map00290	Amino acid metabolism	"Valine, leucine and isoleucine biosynthesis"	3	K01652,K01687
map00310	Amino acid metabolism	Lysine degradation	1	K01843
map00330	Amino acid metabolism	Arginine and proline metabolism	58	K00318,K00472,K00542,K00613
map00350	Amino acid metabolism	Tyrosine metabolism	1	K00121
map00360	Amino acid metabolism	Phenylalanine metabolism	7	K00285,K02612,K10797
map00440	Metabolism of other amino acids	Phosphonate and phosphinate metabolism	1	K00968
map00460	Metabolism of other amino acids	Cyanoamino acid metabolism	4	K00600
map00473	Metabolism of other amino acids	D-Alanine metabolism	1	K01775
map00480	Metabolism of other amino acids	Glutathione metabolism	3	K00033
map00510	Glycan biosynthesis and metabolism	N-Glycan biosynthesis	21	K00721,K00737
map00513	Glycan biosynthesis and metabolism	Various types of N-glycan biosynthesis	10	K09673
map00601	Glycan biosynthesis and metabolism	Glycosphingolipid biosynthesis - lacto and neolacto series	3	K00709
map00540	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis	119	K00979,K01627,K02536,K02841,K02843,K02844,K02847,K02849,K03269,K03271,K03272,K03273,K03274,K03275,K06041,K21344,K23159
map00550	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis	3	K07260
map00572	Glycan biosynthesis and metabolism	Arabinogalactan biosynthesis - Mycobacterium	1	K16870
map00740	Metabolism of cofactors and vitamins	Riboflavin metabolism	10	K09474,K14379,K19286
map00760	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism	27	K00952,K01916,K13522
map00770	Metabolism of cofactors and vitamins	Pantothenate and CoA biosynthesis	3	K01652,K01687
map00780	Metabolism of cofactors and vitamins	Biotin metabolism	5	K00059,K02169
map00790	Metabolism of cofactors and vitamins	Folate biosynthesis	217	K00287,K01495,K01737,K03639,K06879,K06920,K08310,K09457,K10026
map00670	Metabolism of cofactors and vitamins	One carbon pool by folate	48	K00287,K00600,K01491,K08289,K11175
map00830	Metabolism of cofactors and vitamins	Retinol metabolism	1	K00121
map00860	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism	161	K00643,K00798,K02191,K04034,K09882,K09883,K21480,K22226,K22227,K22316
map00130	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis	14	K00568,K03183
map00523	Metabolism of terpenoids and polyketides	Polyketide sugar unit biosynthesis	80	K00067,K00973,K01710,K01790,K12710,K19853,K21328,K23144
map01055	Metabolism of terpenoids and polyketides	Biosynthesis of vancomycin group antibiotics	36	K01710,K16437
map00521	Biosynthesis of other secondary metabolites	Streptomycin biosynthesis	76	K00067,K00973,K01710,K01790,K01858,K23144
map00525	Biosynthesis of other secondary metabolites	Acarbose and validamycin biosynthesis	47	K00973,K01710,K23144
map00404	Biosynthesis of other secondary metabolites	Staurosporine biosynthesis	12	K14266
map00333	Biosynthesis of other secondary metabolites	Prodigiosin biosynthesis	4	K00059
map00998	Biosynthesis of other secondary metabolites	Biosynthesis of secondary metabolites - other antibiotics	4	K02078
map00362	Xenobiotics biodegradation and metabolism	Benzoate degradation	1	K01055
map00625	Xenobiotics biodegradation and metabolism	Chloroalkane and chloroalkene degradation	1	K00121
map00626	Xenobiotics biodegradation and metabolism	Naphthalene degradation	1	K00121
map00984	Xenobiotics biodegradation and metabolism	Steroid degradation	1	K16047
map00980	Xenobiotics biodegradation and metabolism	Metabolism of xenobiotics by cytochrome P450	1	K00121
map00982	Xenobiotics biodegradation and metabolism	Drug metabolism - cytochrome P450	1	K00121
map04122	"Folding, sorting and degradation"	Sulfur relay system	16	K03639,K21029,K21140
KEGG Entry	Metabolism	Pathway	Total AMGs	Present AMG KOs
map00020	Carbohydrate metabolism	Citrate cycle (TCA cycle)	1	K00176
map00030	Carbohydrate metabolism	Pentose phosphate pathway	4	K00033,K00615,K00852
map00040	Carbohydrate metabolism	Pentose and glucuronate interconversions	17	K00012,K00065,K01184,K01728
map00051	Carbohydrate metabolism	Fructose and mannose metabolism	41	K01218,K01628,K01711,K02377,K16011,K19355
map00052	Carbohydrate metabolism	Galactose metabolism	49	K01784,K01854,K17716
map00053	Carbohydrate metabolism	Ascorbate and aldarate metabolism	12	K00012
map00500	Carbohydrate metabolism	Starch and sucrose metabolism	5	K16148,K16150
map00520	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism	138	K00012,K00820,K00972,K00983,K01654,K01711,K01784,K01854,K02377,K02472,K02473,K07806,K08678,K12450,K12452,K12454,K13010,K13017,K16011,K17716,K18429
map00620	Carbohydrate metabolism	Pyruvate metabolism	1	K01006
map00630	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	3	K00600,K01432,K01915
map00640	Carbohydrate metabolism	Propanoate metabolism	1	K01734
map00650	Carbohydrate metabolism	Butanoate metabolism	3	K00019,K01652
map00660	Carbohydrate metabolism	C5-Branched dibasic acid metabolism	2	K01652
map00562	Carbohydrate metabolism	Inositol phosphate metabolism	2	K00010,K01858
map00190	Energy metabolism	Oxidative phosphorylation	1	K00335
map00195	Energy metabolism	Photosynthesis	1	K02706
map00710	Energy metabolism	Carbon fixation in photosynthetic organisms	2	K00615,K01006
map00720	Energy metabolism	Carbon fixation pathways in prokaryotes	2	K00176,K01006
map00680	Energy metabolism	Methane metabolism	3	K00058,K00600,K16179
map00910	Energy metabolism	Nitrogen metabolism	1	K01915
map00920	Energy metabolism	Sulfur metabolism	24	K00390,K00640,K00860,K06881
map00071	Lipid metabolism	Fatty acid degradation	1	K00529
map00072	Lipid metabolism	Synthesis and degradation of ketone bodies	1	K00019
map00561	Lipid metabolism	Glycerolipid metabolism	3	K01046,K13677
map00230	Nucleotide metabolism	Purine metabolism	16	K00860,K01756,K01939,K11175
map00250	Amino acid metabolism	"Alanine, aspartate and glutamate metabolism"	24	K00812,K00820,K01756,K01915,K01939,K01953,K13821
map00260	Amino acid metabolism	"Glycine, serine and threonine metabolism"	7	K00058,K00600,K00613,K06720
map00270	Amino acid metabolism	Cysteine and methionine metabolism	104	K00058,K00558,K00640,K00789,K00797,K00812,K08967,K17398
map00290	Amino acid metabolism	"Valine, leucine and isoleucine biosynthesis"	2	K01652
map00300	Amino acid metabolism	Lysine biosynthesis	1	K05827
map00310	Amino acid metabolism	Lysine degradation	1	K01506
map00220	Amino acid metabolism	Arginine biosynthesis	5	K00812,K01915
map00330	Amino acid metabolism	Arginine and proline metabolism	18	K00472,K00613,K00797,K00812,K01259,K13821
map00340	Amino acid metabolism	Histidine metabolism	1	K02500
map00350	Amino acid metabolism	Tyrosine metabolism	4	K00812
map00360	Amino acid metabolism	Phenylalanine metabolism	5	K00529,K00812
map00380	Amino acid metabolism	Tryptophan metabolism	1	K01432
map00400	Amino acid metabolism	"Phenylalanine, tyrosine and tryptophan biosynthesis"	6	K00812,K01658,K03856
map00410	Metabolism of other amino acids	beta-Alanine metabolism	1	K00797
map00440	Metabolism of other amino acids	Phosphonate and phosphinate metabolism	1	K06167
map00460	Metabolism of other amino acids	Cyanoamino acid metabolism	1	K00600
map00473	Metabolism of other amino acids	D-Alanine metabolism	1	K01921
map00480	Metabolism of other amino acids	Glutathione metabolism	4	K00033,K00797,K01255,K01460
map00510	Glycan biosynthesis and metabolism	N-Glycan biosynthesis	6	K00721,K00737,K01001
map00515	Glycan biosynthesis and metabolism	Mannose type O-glycan biosynthesis	1	K19873
map00532	Glycan biosynthesis and metabolism	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	1	K13500
map00601	Glycan biosynthesis and metabolism	Glycosphingolipid biosynthesis - lacto and neolacto series	2	K00709
map00540	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis	57	K00677,K00979,K01627,K02536,K02841,K02843,K02844,K02849,K03269,K03270,K03271,K03272,K03273,K03274,K03275,K21344
map00550	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis	7	K01921,K07258,K07260
map00571	Glycan biosynthesis and metabolism	Lipoarabinomannan (LAM) biosynthesis	6	K13668,K14335
map00572	Glycan biosynthesis and metabolism	Arabinogalactan biosynthesis - Mycobacterium	4	K16870
map00730	Metabolism of cofactors and vitamins	Thiamine metabolism	2	K01662,K03149
map00760	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism	29	K00763,K00858,K00952,K01916,K01950,K03462,K03517,K06211,K08281,K13522
map00770	Metabolism of cofactors and vitamins	Pantothenate and CoA biosynthesis	2	K01652
map00790	Metabolism of cofactors and vitamins	Folate biosynthesis	72	K00287,K01495,K01737,K03635,K03639,K06879,K06920,K08310,K09457,K10026,K19645
map00670	Metabolism of cofactors and vitamins	One carbon pool by folate	12	K00287,K00600,K11175,K19645
map00860	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism	62	K01845,K04034,K09882,K09883,K22227,K22316
map00130	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis	25	K00568,K03183
map00900	Metabolism of terpenoids and polyketides	Terpenoid backbone biosynthesis	2	K01662,K13273
map01051	Metabolism of terpenoids and polyketides	Biosynthesis of ansamycins	1	K00615
map00523	Metabolism of terpenoids and polyketides	Polyketide sugar unit biosynthesis	45	K00067,K00973,K01710,K01790,K12710,K13317,K19853,K23144
map01055	Metabolism of terpenoids and polyketides	Biosynthesis of vancomycin group antibiotics	22	K01710
map00940	Biosynthesis of other secondary metabolites	Phenylpropanoid biosynthesis	1	K00588
map00945	Biosynthesis of other secondary metabolites	"Stilbenoid, diarylheptanoid and gingerol biosynthesis"	1	K00588
map00941	Biosynthesis of other secondary metabolites	Flavonoid biosynthesis	1	K00588
map00950	Biosynthesis of other secondary metabolites	Isoquinoline alkaloid biosynthesis	4	K00812
map00960	Biosynthesis of other secondary metabolites	"Tropane, piperidine and pyridine alkaloid biosynthesis"	5	K00812,K19064
map00521	Biosynthesis of other secondary metabolites	Streptomycin biosynthesis	44	K00010,K00067,K00973,K01710,K01790,K01858,K23144
map00525	Biosynthesis of other secondary metabolites	Acarbose and validamycin biosynthesis	26	K00973,K01710,K23144
map00401	Biosynthesis of other secondary metabolites	Novobiocin biosynthesis	4	K00812
map00404	Biosynthesis of other secondary metabolites	Staurosporine biosynthesis	1	K14266
map00405	Biosynthesis of other secondary metabolites	Phenazine biosynthesis	1	K01658
map00998	Biosynthesis of other secondary metabolites	Biosynthesis of secondary metabolites - other antibiotics	3	K02078
map00999	Biosynthesis of other secondary metabolites	Biosynthesis of secondary metabolites - unclassified	1	K00588
map00623	Xenobiotics biodegradation and metabolism	Toluene degradation	1	K07545
map04122	"Folding, sorting and degradation"	Sulfur relay system	11	K03635,K03639,K21029,K21140
KEGG Entry	Metabolism	Pathway	Total AMGs	Present AMG KOs
map00030	Carbohydrate metabolism	Pentose phosphate pathway	2	K01808
map00040	Carbohydrate metabolism	Pentose and glucuronate interconversions	17	K00012,K00065,K01728
map00051	Carbohydrate metabolism	Fructose and mannose metabolism	44	K00966,K01218,K01628,K01711,K01808,K02377,K16011,K19355
map00052	Carbohydrate metabolism	Galactose metabolism	50	K01784,K01854,K17716
map00053	Carbohydrate metabolism	Ascorbate and aldarate metabolism	14	K00012
map00500	Carbohydrate metabolism	Starch and sucrose metabolism	7	K16148,K16150
map00520	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism	146	K00012,K00820,K00966,K00983,K01654,K01711,K01784,K01854,K02377,K02473,K05304,K07806,K08678,K12450,K12452,K12454,K13010,K16011,K17716,K18429,K20844
map00620	Carbohydrate metabolism	Pyruvate metabolism	1	K01006
map00630	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	2	K00600,K01915
map00650	Carbohydrate metabolism	Butanoate metabolism	3	K01652
map00660	Carbohydrate metabolism	C5-Branched dibasic acid metabolism	3	K01652
map00562	Carbohydrate metabolism	Inositol phosphate metabolism	2	K01092,K01858
map00195	Energy metabolism	Photosynthesis	1	K02703
map00710	Energy metabolism	Carbon fixation in photosynthetic organisms	3	K01006,K01808
map00720	Energy metabolism	Carbon fixation pathways in prokaryotes	1	K01006
map00680	Energy metabolism	Methane metabolism	4	K00058,K00600,K10946
map00910	Energy metabolism	Nitrogen metabolism	3	K00266,K01915,K10946
map00920	Energy metabolism	Sulfur metabolism	33	K00390,K00640,K00860,K01738,K06881
map00061	Lipid metabolism	Fatty acid biosynthesis	5	K00059
map00120	Lipid metabolism	Primary bile acid biosynthesis	1	K12405
map00561	Lipid metabolism	Glycerolipid metabolism	5	K01046,K13677
map01040	Lipid metabolism	Biosynthesis of unsaturated fatty acids	1	K12405
map00230	Nucleotide metabolism	Purine metabolism	23	K00764,K00860,K01756,K01923,K01939,K01951,K11175
map00250	Amino acid metabolism	"Alanine, aspartate and glutamate metabolism"	31	K00266,K00764,K00812,K00820,K01755,K01756,K01915,K01939,K01953
map00260	Amino acid metabolism	"Glycine, serine and threonine metabolism"	8	K00058,K00542,K00600,K00613,K06720
map00270	Amino acid metabolism	Cysteine and methionine metabolism	132	K00058,K00558,K00640,K00789,K00797,K00812,K01738,K08967,K17398
map00280	Amino acid metabolism	"Valine, leucine and isoleucine degradation"	1	K18661
map00290	Amino acid metabolism	"Valine, leucine and isoleucine biosynthesis"	3	K01652
map00300	Amino acid metabolism	Lysine biosynthesis	1	K05829
map00310	Amino acid metabolism	Lysine degradation	1	K01506
map00220	Amino acid metabolism	Arginine biosynthesis	6	K00812,K01755,K01915,K05829
map00330	Amino acid metabolism	Arginine and proline metabolism	16	K00472,K00542,K00613,K00797,K00812
map00340	Amino acid metabolism	Histidine metabolism	1	K02500
map00350	Amino acid metabolism	Tyrosine metabolism	3	K00812
map00360	Amino acid metabolism	Phenylalanine metabolism	4	K00812,K01912
map00400	Amino acid metabolism	"Phenylalanine, tyrosine and tryptophan biosynthesis"	3	K00812
map00410	Metabolism of other amino acids	beta-Alanine metabolism	1	K00797
map00440	Metabolism of other amino acids	Phosphonate and phosphinate metabolism	1	K06167
map00460	Metabolism of other amino acids	Cyanoamino acid metabolism	1	K00600
map00480	Metabolism of other amino acids	Glutathione metabolism	3	K00797,K01255,K01460
map00510	Glycan biosynthesis and metabolism	N-Glycan biosynthesis	5	K00737
map00513	Glycan biosynthesis and metabolism	Various types of N-glycan biosynthesis	1	K09673
map00532	Glycan biosynthesis and metabolism	Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	1	K13500
map00540	Glycan biosynthesis and metabolism	Lipopolysaccharide biosynthesis	70	K00677,K00979,K01627,K02536,K02841,K02843,K02844,K02849,K03269,K03270,K03271,K03272,K03273,K03274,K03275,K21344
map00550	Glycan biosynthesis and metabolism	Peptidoglycan biosynthesis	7	K07260
map00571	Glycan biosynthesis and metabolism	Lipoarabinomannan (LAM) biosynthesis	5	K08256,K14335
map00740	Metabolism of cofactors and vitamins	Riboflavin metabolism	1	K09474
map00760	Metabolism of cofactors and vitamins	Nicotinate and nicotinamide metabolism	32	K00858,K00952,K00969,K01916,K03426,K03462,K13522
map00770	Metabolism of cofactors and vitamins	Pantothenate and CoA biosynthesis	3	K01652
map00780	Metabolism of cofactors and vitamins	Biotin metabolism	5	K00059
map00790	Metabolism of cofactors and vitamins	Folate biosynthesis	102	K00287,K01495,K01737,K06879,K06920,K08310,K09457,K10026,K19645
map00670	Metabolism of cofactors and vitamins	One carbon pool by folate	16	K00287,K00600,K11175,K19645
map00860	Metabolism of cofactors and vitamins	Porphyrin and chlorophyll metabolism	65	K02302,K04034,K09882,K09883,K22227,K22316
map00130	Metabolism of cofactors and vitamins	Ubiquinone and other terpenoid-quinone biosynthesis	22	K00568,K03183
map01057	Metabolism of terpenoids and polyketides	Biosynthesis of type II polyketide products	1	K14254
map00253	Metabolism of terpenoids and polyketides	Tetracycline biosynthesis	1	K14254
map00523	Metabolism of terpenoids and polyketides	Polyketide sugar unit biosynthesis	42	K00067,K00973,K01710,K01790,K12710,K13308,K23144
map01055	Metabolism of terpenoids and polyketides	Biosynthesis of vancomycin group antibiotics	17	K01710
map00950	Biosynthesis of other secondary metabolites	Isoquinoline alkaloid biosynthesis	3	K00812
map00960	Biosynthesis of other secondary metabolites	"Tropane, piperidine and pyridine alkaloid biosynthesis"	3	K00812
map00521	Biosynthesis of other secondary metabolites	Streptomycin biosynthesis	41	K00067,K00973,K01092,K01710,K01790,K01858,K23144
map00525	Biosynthesis of other secondary metabolites	Acarbose and validamycin biosynthesis	21	K00973,K01710,K19969,K23144
map00401	Biosynthesis of other secondary metabolites	Novobiocin biosynthesis	3	K00812
map00333	Biosynthesis of other secondary metabolites	Prodigiosin biosynthesis	5	K00059
map00998	Biosynthesis of other secondary metabolites	Biosynthesis of secondary metabolites - other antibiotics	6	K02078
map00625	Xenobiotics biodegradation and metabolism	Chloroalkane and chloroalkene degradation	1	K01560
map00361	Xenobiotics biodegradation and metabolism	Chlorocyclohexane and chlorobenzene degradation	1	K01560
map00983	Xenobiotics biodegradation and metabolism	Drug metabolism - other enzymes	1	K01951
map04122	"Folding, sorting and degradation"	Sulfur relay system	11	K21029,K21140
KEGG Entry	Metabolism	Pathway	Total AMGs	Present AMG KOs
map00010	Carbohydrate metabolism	Glycolysis / Gluconeogenesis	3	K00163,K01596,K01895
map00020	Carbohydrate metabolism	Citrate cycle (TCA cycle)	3	K00163,K00176,K01596
map00030	Carbohydrate metabolism	Pentose phosphate pathway	2	K00615,K00616
map00040	Carbohydrate metabolism	Pentose and glucuronate interconversions	8	K00012,K01730
map00051	Carbohydrate metabolism	Fructose and mannose metabolism	24	K01628,K01711,K02377,K16011,K19355
map00052	Carbohydrate metabolism	Galactose metabolism	26	K01784,K01854,K17716
map00053	Carbohydrate metabolism	Ascorbate and aldarate metabolism	7	K00012
map00500	Carbohydrate metabolism	Starch and sucrose metabolism	4	K16148,K16150
map00520	Carbohydrate metabolism	Amino sugar and nucleotide sugar metabolism	76	K00012,K00820,K00972,K00983,K01654,K01709,K01711,K01784,K01854,K02377,K02473,K03431,K04042,K08678,K12452,K13010,K16011,K17716,K18429
map00620	Carbohydrate metabolism	Pyruvate metabolism	5	K00163,K01006,K01596,K01895
map00630	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	3	K00600,K01895,K01915
map00640	Carbohydrate metabolism	Propanoate metabolism	1	K01895
map00650	Carbohydrate metabolism	Butanoate metabolism	1	K00019
map00190	Energy metabolism	Oxidative phosphorylation	1	K02113
map00195	Energy metabolism	Photosynthesis	1	K02113
map00710	Energy metabolism	Carbon fixation in photosynthetic organisms	3	K00615,K01006
map00720	Energy metabolism	Carbon fixation pathways in prokaryotes	4	K00176,K01006,K01895
map00680	Energy metabolism	Methane metabolism	2	K00600,K01895
map00910	Energy metabolism	Nitrogen metabolism	1	K01915
map00920	Energy metabolism	Sulfur metabolism	15	K00390,K00640,K00860,K01738,K06881
map00061	Lipid metabolism	Fatty acid biosynthesis	1	K00059
map00071	Lipid metabolism	Fatty acid degradation	1	K00249
map00072	Lipid metabolism	Synthesis and degradation of ketone bodies	1	K00019
map00561	Lipid metabolism	Glycerolipid metabolism	2	K01046,K13677
map00230	Nucleotide metabolism	Purine metabolism	6	K00764,K00860,K01756,K01939
map00250	Amino acid metabolism	"Alanine, aspartate and glutamate metabolism"	13	K00764,K00812,K00820,K01756,K01915,K01939,K01953
map00260	Amino acid metabolism	"Glycine, serine and threonine metabolism"	2	K00600,K06720
map00270	Amino acid metabolism	Cysteine and methionine metabolism	76	K00558,K00640,K00789,K00797,K00812,K01738,K01740,K08967,K17398
map00280	Amino acid metabolism	"Valine, leucine and isoleucine degradation"	1	K00249
map00310	Amino acid metabolism	Lysine degradation	1	K01506
map00220	Amino acid metabolism	Arginine biosynthesis	4	K00812,K01915
map00330	Amino acid metabolism	Arginine and proline metabolism	14	K00472,K00797,K00812,K01585
map00340	Amino acid metabolism	Histidine metabolism	1	K02500
map00350	Amino acid metabolism	Tyrosine metabolism	3	K00812
map00360	Amino acid metabolism	Phenylalanine metabolism	3	K00812
